product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
Floral Print Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-print-thong-6549404,US TOPSHOP,Lingerie,Topshop US,"Blue floral print thong. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8",PALE BLUE
Heart Print Microfibre Thongs, $10.00, $4.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/heart-print-microfibre-thongs-6226753,US TOPSHOP,Lingerie,Topshop US,"Keep comfy in this low rise nude microfibre thongs in cute heart print. Comes with a lace trim. 86% Polyamide, 14% Elastane. Machine wash.",5,1,NULL,"2,4,6,8,10,12","2,4",Nude
Full Lace Knickers, $8.00, $2.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/full-lace-knickers-5832491,US TOPSHOP,Lingerie,Topshop US,"Soft and semi-sheer, these full-lace panties sit comfortably on the waist for a barely-there unnoticeable feel. Available in other colours. 83% Nylon, 17% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,8,12",COBALT
Circle Mesh Mini Knickers, $22.00, $22.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/circle-mesh-bralet-and-knickers-set-6617609,US TOPSHOP,Lingerie,Topshop US,"Refresh your lingerie look with this intricate mesh underwear set. The bralet is styled with a deep V-neckline and reverse V-underband, while the matching mini knickers boast cut out detail. You'll want to wear your underwear as outerwear from now on. 85% Polyamide, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",
Bikini Knickers by Bonds, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bikini-knickers-by-bonds-6500466,US TOPSHOP,Lingerie,Topshop US,"Elevate your intimates with these bikini knickers by Bonds in a red floral print with contrast lining. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",RED
Ombre Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/ombre-triangle-bra-and-knicker-set-6573817,US TOPSHOP,Lingerie,Topshop US,"An ombre triangle bra with matching mini knickers. 94% Polyamide, 6% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Ombre Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/ombre-triangle-bra-and-knicker-set-6573817,US TOPSHOP,Lingerie,Topshop US,"An ombre triangle bra with matching mini knickers. 94% Polyamide, 6% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10","2,4,6,8,10",
Seamless Sporty Bra, $15.00, $8.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/seamless-sporty-bra-6237774,US TOPSHOP,Lingerie,Topshop US,"Opt for a simple but practical style when choosing underwear with this sporty bra in pink. 49% Polyamide, 39% Polyester, 12% Elastane. Machine wash.",4,1,NULL,"S,M,L",M,Pink
Geo Floral Lace Underwire Bra, $35.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/geo-floral-lace-underwire-bra-6223374,US TOPSHOP,Lingerie,Topshop US,"Non-padded bra with underwired cups for a barely-there feel with discreet support 85% Nylon,15% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,32DD","32A,32B,32C,34A,34B,36B",Charcoal
Little Pony Cheeky Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/little-pony-cheeky-knicker-6514318,US TOPSHOP,Lingerie,Topshop US,"Keep your underwear looking cute with these pale pink Little Pony cheeky knickers. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",PALE PINK
Bikini Knickers by Bonds, $26.00, $26.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bikini-knickers-by-bonds-6500584,US TOPSHOP,Lingerie,Topshop US,"Black bikini knickers by Bonds. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8",BLACK
All Over Lace Ladypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/all-over-lace-ladypants-6527395,US TOPSHOP,Lingerie,Topshop US,"Low rise ladypants with medium coverage. 89% Polyamide, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,10,12",IVORY
**Padded Bra by Wonderbra, $44.00, $24.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/padded-bra-by-wonderbra-6656399,US TOPSHOP,Lingerie,Topshop US,"Opt for an enhanced look in this full-support padded bra in black by iconic brand Wonderbra. 62% Polyamide, 22% Polyester, 16% Elastane. Machine wash.",NULL,NULL,NULL,"32D,34D,36D,32DD,34DD,32E,34E,36E",36D,BLACK
Crochet Lace Brazillian Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/crochet-lace-brazillian-6278308,US TOPSHOP,Lingerie,Topshop US,"Floral lace goes semi-sheer and sultry with these Brazilian knickers. Comes in a low rise fit with an elastic free leg line for a seamless fit. 88% Polyamide, 12% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",NAVY BLUE
Triangle Bra by Mimi Holliday, $65.00, $65.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/triangle-bra-by-mimi-holliday-6545424,US TOPSHOP,Lingerie,Topshop US,Nude triangle bra by Mimi Holliday. 100% Nylon. Machine wash.,NULL,NULL,NULL,"XS,S,M,L","XS,S,M,L",Nude
Cotton No VPL Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/cotton-no-vpl-mini-knickers-6526879,US TOPSHOP,Lingerie,Topshop US,"Mini knickers with full coverage. 87% Polyamide, 13% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",GREY MARL
Underwired Lace Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/mesh-lace-bra-mini-knickers-set-6644265,US TOPSHOP,Lingerie,Topshop US,"Bubblegum pink mini knickers and bra set in a mesh design with a pretty lace trim. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,36A,36B,36C","32A,32B,32C,32D,34A,34B,34C,34D,36A,36C",
Mesh Lace Trim Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/mesh-lace-bra-mini-knickers-set-6644265,US TOPSHOP,Lingerie,Topshop US,"Bubblegum pink mini knickers and bra set in a mesh design with a pretty lace trim. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",
Lace Bikini Knickers by Bonds, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-bikini-knickers-by-bonds-6506002,US TOPSHOP,Lingerie,Topshop US,"Add a little feminine frill to your underwear drawer with these sugar pink lace bikini knickers by Bonds. Their thick band hugs the hips for a comfortable fit. 94% Nylon, 6% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10","6,8",Sugar Pink
Balcony Bra by Dora Larsen, $90.00, $90.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/balcony-bra-by-dora-larsen-6590690,US TOPSHOP,Lingerie,Topshop US,"A mint mesh balcony bra by Dora Larsen, with fuchsia elastic and red lace detail. 85% Nylon, 15% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36B,36C","32A,32B,32C,32D,34A,34B,34C,36B,36C",RED
Thong by by Mimi Holliday, $45.00, $45.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/thong-by-by-mimi-holliday-6604062,US TOPSHOP,Lingerie,Topshop US,Aqua lace thong by Mimi Holliday. 100% Nylon. Machine wash.,NULL,NULL,NULL,"XS,S,M,L","S,M,L",AQUA
Geo Lace Floral Bra, $35.00, $24.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/geo-lace-floral-bra-6224258,US TOPSHOP,Lingerie,Topshop US,"Add a pop of colour to your lingerie collection in this vibrant fuschia non-padded bra with underwired cups for a barely-there feel with discreet support. 85% Nylon, 15% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,36A,36B,36C","32A,32B,32C,32D,34A,34B,34C,36B,36C",Fuschia
Floral Lace Brazillian Knickers, $8.00, $8.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-lace-brazillian-knickers-6323271,US TOPSHOP,Lingerie,Topshop US,"Floral lace goes semi-sheer and sultry with these Brazilian knickers. Comes in a low rise fit with an elastic free leg-line for a seamless fit. 85% Nylon, 15% Elastane. Machine wash.",4,1,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",ROSE
Branded Jersey Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/branded-jersey-thong-6549399,US TOPSHOP,Lingerie,Topshop US,"Apple branded jersey thong. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",APPLE
Eyelash Lace Plunge Bra, $38.00, $24.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/eyelash-lace-plunge-bra-6237867,US TOPSHOP,Lingerie,Topshop US,"Invest in a luxe piece for your lingerie drawer with this lightly padded bra in blue eyelash lace, with a plunging neckline and underwired cups for added support. 88% Polyamide, 12% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D","32A,32B,32C,32D,34A,34B,34C,34D,36C",BLUE
Sporty Branded Bra, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-branded-bra-6514232,US TOPSHOP,Lingerie,Topshop US,"Grey marl sporty bra with Topshop branded detail. 49% Polyamide, 39% Polyester, 12% Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","S,M,L",GREY MARL
Circle Mesh Bodysuit, $52.00, $52.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/circle-mesh-body-6600067,US TOPSHOP,Lingerie,Topshop US,"Revamp your lingerie draw with this intricate mesh bodysuit. Styled with wide mesh straps, a deep v-neckline and contrast mesh patterning, you'll want to wear your underwear as outerwear from now on. 85% Polyamide, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",BLACK
Branded Jersey Crop Bra, $12.00, $12.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/branded-jersey-crop-bra-6553122,US TOPSHOP,Lingerie,Topshop US,"Pink jersey cropped bra with black perforated branded underband detail. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","4,6,8,10,12",Pink
MATERNITY Geometric Mesh Print Knickers, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-geometric-mesh-print-knickers-6732132,US TOPSHOP,Lingerie,Topshop US,"These black mesh maternity knickers come in a geometric print with sheet inserts to the side. 81% Polyester, 19% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",BLACK
Lace Triangle Bra by Bonds, $45.00, $45.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-triangle-bra-by-bonds-6500629,US TOPSHOP,Lingerie,Topshop US,"Elevate your intimates with this lace triangle bra by Bonds in teal. 88% Nylon, 12% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10","4,6,8,10",TEAL
Pretty Lace Triangle Bra, $26.00, $8.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/pretty-lace-triangle-bra-6337226,US TOPSHOP,Lingerie,Topshop US,"Add a level of sophistication to your lingerie with our khaki lace triangle bra. 88% Polyamide, 12% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,6,8",KHAKI
Sporty Branded Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-branded-bra-and-thong-set-6564783,US TOPSHOP,Lingerie,Topshop US,"Add a sporty feel to your lingerie collection with this comfy bra and thong duo. Each piece features subtle 'Topshop' branding. 49% Polyamide, 39% Polyester, 12% Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","M,L",
Pretty Lace Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/pretty-lace-lingerie-set-6376280,US TOPSHOP,Lingerie,Topshop US,"Add a touch of lace to your lingerie collection with this pretty lace set, featuring a bra with balcony cups and low rise thong. 89% Nylon,11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12",10,
Triangle Bra by Dora Larsen, $70.00, $70.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/triangle-bra-by-dora-larsen-6594075,US TOPSHOP,Lingerie,Topshop US,"Forset green mesh, maroon elastic and pale sage lace triangle bra by Dora Larsen. 85% Nylon,15% Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","S,M,L",FOREST
Embroidered Mini Knickers, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/embroidered-mini-knickers-6125457,US TOPSHOP,Lingerie,Topshop US,"Opt for a pretty touch when choosing your lingerie with these black mesh mini knickers complete with floral embroidery. 84% Polyamide,16% Elastane. Machine wash.",4,1,NULL,"2,4,6,8,10,12","2,6,10",BLACK
MATERNITY Criss Cross Bra, $38.00, $38.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-criss-cross-lingerie-set-6264005,US TOPSHOP,Lingerie,Topshop US,"Set of criss cross bra with matching knickers in black. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"34B,34C,34D,34DD,36B,36D,36C,36DD","34DD,36B,36C",
MATERNITY Criss Cross Knickers, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-criss-cross-lingerie-set-6264005,US TOPSHOP,Lingerie,Topshop US,"Set of criss cross bra with matching knickers in black. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",
Lace Underwired Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-underwired-bra-6337979,US TOPSHOP,Lingerie,Topshop US,"It’s all about delicate detail with this floral lace bra. With underwired for support, it provides a barely there feel without pads. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D","32A,32B,32C,32D,34A,34B,34C,34D",POWDER PINK
Laura Plunge Bra by Bluebella, $52.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/laura-plunge-bra-by-bluebella-6604041,US TOPSHOP,Lingerie,Topshop US,"Black push-up plunge bra by Bluebella with gold metal detail. 89% Polyamide,11% Elastane. Machine wash.",5,1,NULL,"32B,32C,32D,34B,34C,34D,36B,36C","32B,32C,32D,34B,34C,34D,36B",BLACK
Bra by Somedays Lovin', $60.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bra-by-somedays-lovin-6604053,US TOPSHOP,Lingerie,Topshop US,Black bra by Somedays Lovin'. 100% Nylon. Machine wash.,NULL,NULL,NULL,"L,M,S,XS","M,S,XS",BLACK
Thong by by Mimi Holliday, $40.00, $40.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/thong-by-by-mimi-holliday-6604059,US TOPSHOP,Lingerie,Topshop US,Pink thong by Mimi Holliday. 100% Nylon. Machine wash.,NULL,NULL,NULL,"XS,S,M,L","XS,S,M,L",PINK
Pretty Lace Thong, $20.00, $6.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/pretty-lace-thong-6154809,US TOPSHOP,Lingerie,Topshop US,"Keep fitted silhouettes seam-free with this pretty taupe lace thong underneath. A semi-sheer style with a mid rise fit and strap detail. 66% Polyamide, 22% Viscose, 12% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","8,10",TAUPE
White Bra by Somedays Lovin', $75.00, $40.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/white-bra-by-somedays-lovin-6488708,US TOPSHOP,Lingerie,Topshop US,"White bra by Somedays Lovin. 85% Polyester, 15% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L","XS,S,M,L",WHITE
Romantic Lace Bralet, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/romantic-lace-bralet-6144496,US TOPSHOP,Lingerie,Topshop US,"Add pretty lace to your lingerie collection with this bralet in pale blue with non-padded cups for a supported natural shape. 79% Polyamide, 21% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12",6,PALE BLUE
Boy-Short Hipster Knickers by Bonds, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/boy-short-hipster-knickers-by-bonds-6620299,US TOPSHOP,Lingerie,Topshop US,"In a pale pink hue, these boy-short hipster knickers by Bonds feature a stretch logo waistband. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10","4,6,8,10",PINK
**Brazilian Knickers by Y.A.S, $15.00, $15.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/brazilian-knickers-by-yas-6604048,US TOPSHOP,Lingerie,Topshop US,"Black brazilian knickers. 92% Nylon, 8% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L,XL","S,L,XL",BLACK
Underwired Lace Bra, $35.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/underwired-lace-bra-6104649,US TOPSHOP,Lingerie,Topshop US,"It’s all about delicate detail with this floral lace bra. With underwire for support, it provides a barley there feel without pads. 85% Nylon,15% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D","32A,32B,34A,34B,36A",BERRY RED
Two Tone Lace Brazilian Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/two-tone-lace-brazilian-knickers-6451361,US TOPSHOP,Lingerie,Topshop US,"Nude two tone lace Brazilian knickers. 49% Polyamide, 36% Polyester, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",Nude
Sporty Lace Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-lace-bra-knickers-set-6642784,US TOPSHOP,Lingerie,Topshop US,"Sporty lace bra and knickers set. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Lace Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-bra-thong-set-6644218,US TOPSHOP,Lingerie,Topshop US,"Burnt orange lace thong and bra set. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",
Sporty Thong, $10.00, $4.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-thong-6421459,US TOPSHOP,Lingerie,Topshop US,"Pale blue sporty thong. 85% Polyamide, 14% Elastane, 1% Polyester. Machine wash.",NULL,NULL,NULL,"S,M,L","S,M,L",PALE BLUE
MATERNITY Criss Cross Bra, $38.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-criss-cross-bra-6272692,US TOPSHOP,Lingerie,Topshop US,"Balancing comfort and support, this criss cross bra in teal for MATERNITY is the perfect update for your under layer. Pair with the matching criss cross knickers for a polished co-ord. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"34B,34C,34D,34DD,36B,36C,36D,36DD","34B,34C,34D,34DD,36B,36C",TEAL
**Mini Knickers by TOPSHOP BRIDE, $22.00, $22.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/mini-knickers-by-topshop-bride-6491987,US TOPSHOP,Lingerie,Topshop US,"In a beautiful ivory lace, these low-rise mini knickers come with good coverage and are perfect for wearing under your wedding dress. 100% Polyester. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",IVORY
Heart Print Boypants, $10.00, $4.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/heart-print-boypants-6235335,US TOPSHOP,Lingerie,Topshop US,"Think cute prints and patterns with these comfy boypants. Crafted from a stretchy cotton blend, they feature an all-over heart print with a low-rise waistband for total comfort. 95% Cotton, 5% Elastane. Machine wash.",5,2,NULL,"2,4,6,8,10,12","4,6,8",TBC
Pretty Lace Padded Triangle Bra, $30.00 Now $8.00, $30.00 Now $8.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/pretty-lace-lingerie-set-6376467,US TOPSHOP,Lingerie,Topshop US,"Lingerie set featuring lightly padded triangle bra with non-wired cups and semi-sheer lace thong. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14",10,
Floral Geo Lace Triangle Bra, $30.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-geo-lace-triangle-bra-6269131,US TOPSHOP,Lingerie,Topshop US,"Non-padded triangle bra with non-wired cups for a barely there, natural shape. 85% Nylon, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",Pink
MATERNITY Floral Embroidery Knickers, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-wild-meadow-pant-6721155,US TOPSHOP,Lingerie,Topshop US,"Inspired by a wild meadow, these flattering maternity knickers are comfortable and elegant with floral embroidery on the front. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",MULTI
**Rose Balcony Bra by TOPSHOP BRIDE, $38.00, $38.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/rose-balcony-bra-and-knickers-set-by-topshop-bride-6656605,US TOPSHOP,Lingerie,Topshop US,"Rose balcony bra and knickers set by TOPSHOP BRIDE. 96% Polyester, 4% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D","32A,32B,32D",
**Mini Knickers by TOPSHOP BRIDE, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/rose-balcony-bra-and-knickers-set-by-topshop-bride-6656605,US TOPSHOP,Lingerie,Topshop US,"Rose balcony bra and knickers set by TOPSHOP BRIDE. 96% Polyester, 4% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,6,8,10,12",
Monochrome Bikini Knickers by Bonds, $26.00, $26.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/monochrome-bikini-knickers-by-bonds-6507919,US TOPSHOP,Lingerie,Topshop US,"Replenish your underwear drawer with these monochrome bikini knickers by Bonds. Their wide band hugs the hips for a comfortable fit. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",Monochrome
Modern Cotton Bikini Briefs by Calvin Klein, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/modern-cotton-bikini-briefs-by-calvin-klein-4249454,US TOPSHOP,Lingerie,Topshop US,"Modern cotton bikini briefs by Calvin Klein Underwear. 53% Cotton, 35% Modal, 12% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L,XL","M,L",GREY MARL
Premium Embellished Mini Knickers, $22.00, $22.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/premium-embellished-mini-6688833,US TOPSHOP,Lingerie,Topshop US,"Premium charcoal mini knickers with applique and strap detailing. 84% Polyamide, 16% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",CHARCOAL
Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-triangle-bra-mini-knickers-set-6644305,US TOPSHOP,Lingerie,Topshop US,"A pretty teal triangle bra with geometric lace and matching mini knickers. Bra: 87% Nylon, 13% Elastane, Knickers: 85% Nylon, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",
**Triangle Bra by TOPSHOP BRIDE, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/triangle-bra-by-topshop-bride-6492086,US TOPSHOP,Lingerie,Topshop US,"Perfect your bridal under layer in this pretty ivory triangle bra with luxy lace trim detail. 96% Polyester, 4% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",IVORY
Bra by Bluebella, $58.00, $15.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bra-by-bluebella-6480222,US TOPSHOP,Lingerie,Topshop US,"Black bra by Bluebella. 85% Polyester, 15% Elastane. Machine wash.",NULL,NULL,NULL,"32B,32C,32D,34B,34C,34D,36B,36C,36D","32B,32C,32D,34B",BLACK
Logo Waistband Bralet by Calvin Klein, $58.00, $58.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/logo-waistband-bralet-knickers-set-by-calvin-klein-6652764,US TOPSHOP,Lingerie,Topshop US,"This classic Calvin Klein lingerie set comes with a bralet and matching knickers. Both pieces boast a branded stretch waistband. 53% Cotton, 35% Modal, 12% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L","S,L",
All Over Lace Body, $40.00, $40.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/all-over-lace-body-6311674,US TOPSHOP,Lingerie,Topshop US,"Keep your base layers luxe with this body in all-over ginger lace with lace-up detail to the front. 85% Nylon, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14",8,GINGER
Bohemian Triangle Bra, $50.00, $15.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bohemian-triangle-bra-6696655,US TOPSHOP,Lingerie,Topshop US,Premium aqua triangle bra with applique detailing. 100% Polyamide. Machine wash.,NULL,NULL,NULL,"2,4,6,8,10,12",12,AQUA
Marble Print Bodysuit, $50.00, $50.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/marble-print-body-6600066,US TOPSHOP,Lingerie,Topshop US,"In an innovative marble print, this distinctive bodysuit will revamp your lingerie collection. Fashioned with a deep v-neckline and sporty underband, it fastens at the front with hook closures. 86% Polyester, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",MULTI
Shark Print Boypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/shark-print-boypants-6556686,US TOPSHOP,Lingerie,Topshop US,"Low rise boypants with good coverage. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8",MULTI
